gene_ID,DRR016125,DRR016126,DRR016127,DRR016128,DRR016129,DRR016130,DRR016131,DRR016132,DRR016133,DRR016134,DRR016135,DRR016136,DRR016137,DRR016138,DRR016139,DRR016140
AT4G05340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05390,1,3,5,13,2,11,5,7,12,0,1,7,1,10,3,8
AT4G05400,3,0,0,4,3,1,1,1,2,1,1,1,2,0,0,2
AT4G05410,1,0,0,9,1,2,0,1,1,4,1,3,0,0,0,2
AT4G05420,4,16,0,12,14,5,7,11,10,3,3,25,8,3,3,4
AT4G05430,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
AT4G05440,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,0
AT4G05450,1,0,2,2,1,0,1,0,0,0,0,4,2,0,1,1
AT4G05460,4,1,1,0,11,1,2,0,1,2,2,0,2,1,1,0
AT4G05470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05520,1,0,2,3,3,0,2,1,1,0,1,1,1,0,0,2
AT4G05523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05530,2,22,6,7,9,15,5,3,11,24,1,1,5,16,4,1
AT4G05540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05590,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0
AT4G05591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05631,1,0,1,4,1,0,0,0,2,3,3,3,1,1,0,1
AT4G05632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06534,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0
AT4G06535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06536,0,3,1,0,0,6,0,0,1,0,0,0,0,0,2,0
AT4G06537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06598,0,0,1,0,3,1,0,0,1,0,1,1,0,0,0,1
AT4G06599,2,3,0,3,8,7,1,3,2,1,0,7,1,0,2,0
AT4G06600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06634,0,10,1,2,2,3,0,2,14,1,4,2,11,5,1,1
AT4G06635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06676,0,7,0,0,0,5,2,0,1,4,0,2,2,0,2,1
AT4G06678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06701,0,1,1,0,1,1,0,1,0,3,0,1,1,0,0,0
AT4G06702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06744,1,13,0,8,2,6,0,1,5,6,2,3,5,8,1,1
AT4G06746,0,2,2,0,1,1,1,0,3,1,2,0,2,2,3,0
AT4G06748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G06752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07390,7,8,1,6,9,5,2,1,0,14,5,7,1,3,3,3
AT4G07400,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
AT4G07408,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
AT4G07410,4,2,0,13,8,3,2,7,7,1,4,9,1,1,0,1
AT4G07415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07507,2,0,0,0,0,3,0,3,0,0,3,0,4,0,1,0
AT4G07510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G07528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
